run_index,scenario_seed,scenario_case_id,scenario_case_name,scenario_case_label,scenario_split,dominant_approach,dominant_approach_count,dominant_exit,dominant_exit_count,early_departures,total_agvs,north_agvs,south_agvs,west_agvs,east_agvs,spawn_plan_json,goal_plan_json
340,40340,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
341,40341,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,13,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
342,40342,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,13,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
343,40343,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,14,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
344,40344,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
345,40345,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,13,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
346,40346,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
347,40347,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,14,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
348,40348,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
349,40349,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,10,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
350,40350,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
351,40351,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
352,40352,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,13,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
353,40353,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,13,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
354,40354,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
355,40355,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,10,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
356,40356,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
357,40357,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
358,40358,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,14,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
359,40359,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
360,40360,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
361,40361,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
362,40362,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
363,40363,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
364,40364,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,13,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
365,40365,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
366,40366,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
367,40367,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,13,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
368,40368,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
369,40369,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,13,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
370,40370,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
371,40371,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
372,40372,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,NORTH,14,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
373,40373,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,EAST,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
374,40374,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,SOUTH,11,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
375,40375,4,exit_concentrated,Scenario 4: Exit-concentrated,train_test,,0,WEST,12,0,20,5,5,5,5,"{""EAST"": [0, 4, 8, 12, 16], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
